
-0.29594, -0.35184, -1.84063, -2.46266,  0.86502,  3.63711,  0.01593, -0.05623, -1.05686, -0.76784,  0.98468, -1.92078
 0.04152,  0.02053, -1.82416, -2.46266,  0.86502,  0.66404, -0.05127,  0.00641, -1.07249, -0.76784,  0.98468,  4.57830
-0.32590,  0.18298, -1.83797, -2.46266,  0.86502,  0.34771,  0.11070, -0.19797, -1.05047, -0.76784,  0.98468, -0.51690
-0.05209,  0.25543, -1.83442, -2.46266,  0.86502, -0.40687,  0.12058, -0.20296, -0.93629,  0.06178,  0.10185, -1.05584
-0.16609,  0.05026, -1.81250, -2.46266,  0.86502,  2.35650, -0.07154,  0.11926, -1.07568, -0.76784,  0.98468, -0.37432
-0.17875,  0.19112, -1.84311, -2.46266,  0.86502,  1.31866,  0.14742,  0.17229, -0.94464,  0.06178,  0.10185,  0.17088
-0.10573,  0.12765, -1.70018, -1.62879, -0.00967, -0.29712,  0.12582,  0.14502, -1.04085, -0.76784,  0.98468,  0.76089
-0.27948,  0.01330, -1.82837, -2.46266,  0.86502,  1.50248, -0.01804,  0.11300, -0.93476,  0.06178,  0.10185, -1.56546
-0.02946, -0.20846, -1.80456, -2.46266,  0.86502, -0.66324,  0.12884,  0.03165, -1.06881, -0.76784,  0.98468,  0.17916
-0.33360, -0.07525, -1.69943, -1.61682,  1.74206, -2.35758,  0.15344, -0.05302, -1.18131, -1.58631,  0.12898, -1.05648
-0.43159, -0.04426, -1.81416, -2.46266,  0.86502, -0.00946,  0.04641,  0.06155, -1.18863, -1.58631,  0.12898,  1.89013
-0.17065, -0.26690, -1.83206, -2.46266,  0.86502,  1.58504, -0.10778, -0.02390, -1.06047, -0.76784,  0.98468,  0.76912
-0.04420,  0.04609, -1.71570, -1.62879, -0.00967,  0.67839,  0.14467, -0.19614, -1.06336, -0.76784,  0.98468,  1.63235
-0.31122,  0.00738, -1.70309, -1.62879, -0.00967, -1.19876,  0.10442,  0.34725, -1.08136, -0.76784,  0.98468,  1.94504
-0.02296, -0.17322, -1.82823, -2.46266,  0.86502,  3.94349,  0.24566,  0.28429, -0.95172,  0.06178,  0.10185,  0.48561
-0.22085, -0.04974, -1.83288, -2.46266,  0.86502, -2.06944, -0.18378,  0.06465, -1.20233, -1.58631,  0.12898, -1.59845
-0.10079, -0.03771, -1.83692, -2.46266,  0.86502,  0.99070,  0.14313, -0.05876, -0.93535,  0.06178,  0.10185, -0.50862
-0.09767,  0.13598, -1.72512, -1.62879, -0.00967,  4.01177, -0.13559,  0.06165, -1.07982, -0.76784,  0.98468,  2.50632
-0.15558,  0.07165, -1.70901, -1.61682,  1.74206, -0.21830,  0.19079,  0.16894, -0.95002,  0.06178,  0.10185, -2.44054
-0.22831,  0.01116, -1.91069, -1.61567,  1.74492, -0.44055,  0.07290,  0.17773, -1.21084, -1.58631,  0.12898, -1.93459
-0.06081, -0.09953, -1.68642, -1.62879, -0.00967,  1.42945,  0.04818,  0.17428, -1.06766, -0.75669, -0.75385, -0.38900
 0.02967,  0.06230, -1.82333, -2.46266,  0.86502, -0.67291,  0.20558,  0.00939, -0.95678, -3.26529,  0.10518, -0.49293
-0.07309,  0.09952, -1.82792, -2.46266,  0.86502, -0.25392,  0.00655, -0.02777, -0.95383,  0.06178,  0.10185,  0.21132
 0.22706,  0.18817, -1.82481, -2.46266,  0.86502, -2.33750, -0.01086,  0.23386, -1.09240, -0.76784,  0.98468,  0.20018
-0.03502,  0.04904, -1.82761, -2.46266,  0.86502, -0.51550,  0.18555,  0.14155, -0.96214,  0.06178,  0.10185, -0.44789
-0.02491,  0.01442, -1.70821, -1.62879, -0.00967,  1.80214, -0.00604,  0.03343, -0.81872, -0.78382, -0.77082,  1.92455
-0.10121,  0.01262, -1.93794, -1.61567,  1.74492, -0.89201,  0.14709,  0.06647, -1.08730, -0.76784,  0.98468,  4.94073
 0.04519,  0.02364, -1.70386, -1.61682,  1.74206,  1.29642, -0.13455,  0.00594, -1.06574, -0.76784,  0.98468, -0.33412
 0.02557,  0.19761, -1.82431, -2.46266,  0.86502,  0.98778,  0.12974,  0.16974, -0.93846,  0.06178,  0.10185, -1.25273
-0.20869,  0.01743, -1.83219, -2.46266,  0.86502, -1.97531,  0.01741,  0.14370, -0.97493,  0.06178,  0.10185,  1.93363
-0.05463, -0.06491, -1.82243, -2.46266,  0.86502,  2.98658,  0.15226,  0.11764, -1.07329, -0.76784,  0.98468, -0.42935
-0.05250, -0.12863, -1.94900, -1.61567,  1.74492,  1.26296,  0.23178, -0.17012, -0.94548,  0.06178,  0.10185,  2.29763
-0.06293, -0.09851, -1.79626, -2.46266,  0.86502, -0.36609,  0.07237,  0.17818, -0.97994, -1.60122,  1.83356,  0.45788
-0.23176,  0.06715, -1.70587, -1.62879, -0.00967,  3.22334,  0.13134,  0.14860, -1.20647, -1.58631,  0.12898, -1.09671
-0.11691, -0.18498, -1.81202, -2.46266,  0.86502, -0.03240,  0.07694,  0.02377, -0.94783,  0.06178,  0.10185, -2.83593
-0.31275,  0.04343, -1.83879, -2.46266,  0.86502,  4.51652,  0.09572, -0.02072, -0.97435, -1.61344,  0.11201,  0.46393
 0.00627, -0.01310, -1.83036, -2.46266,  0.86502,  0.64886,  0.03886,  0.14146, -0.93869,  0.06178,  0.10185, -0.09959
-0.19372,  0.04266, -1.81955, -2.46266,  0.86502,  0.88808,  0.21350,  0.03414, -1.20031, -1.58631,  0.12898, -1.93494
 0.09741,  0.04097, -1.71964, -1.61682,  1.74206,  2.09849,  0.09860,  0.03327, -1.07805, -0.76784,  0.98468, -0.68838
-0.02869, -0.06224, -1.80481, -2.46266,  0.86502,  2.65820,  0.12198, -0.02816, -0.94667,  0.06178,  0.10185, -0.42169
-0.09307, -0.32302, -1.82438, -2.46266,  0.86502,  2.99221, -0.05879, -0.02179, -1.15063, -1.58631,  0.12898,  0.16351
-0.11043, -0.01524, -1.81465, -2.46266,  0.86502, -0.59216, -0.01798,  0.15057, -1.08225, -0.76784,  0.98468,  1.11726
-0.02954, -0.12344, -1.81982, -2.46266,  0.86502,  3.26795,  0.03716, -0.14060, -1.07936, -0.76784,  0.98468,  0.40881
-0.14786,  0.19019, -1.59943, -2.46651,  2.62205,  1.00840, -0.10774, -0.08600, -0.95510,  0.06178,  0.10185, -0.46004
-0.00485, -0.05568, -1.94526, -1.61567,  1.74492,  1.05421, -0.04593,  0.17512, -1.07977, -0.76784,  0.98468, -0.69872
-0.10242,  0.02661, -1.83140, -2.46266,  0.86502,  3.34706,  0.12399,  0.03026, -0.96365,  0.06178,  0.10185,  1.36443
 0.04169, -0.00563, -1.81617, -2.46266,  0.86502,  0.90722,  0.06496,  0.11392, -1.04871, -0.75669, -0.75385, -1.38981
-0.07162, -0.19828, -1.82885, -2.46266,  0.86502,  1.35620, -0.10008,  0.20558, -1.09694, -0.76784,  0.98468,  2.52144
-0.06788,  0.33016, -1.82347, -2.46266,  0.86502,  2.66524, -0.09153,  0.08742, -0.97268,  0.06178,  0.10185, -2.14602
-0.33265,  0.07590, -1.80469, -2.46266,  0.86502, -2.06651, -0.01539,  0.03068, -0.96248,  0.06178,  0.10185,  0.48617
-0.24072,  0.21494, -1.83362, -2.46266,  0.86502,  0.94806, -0.18638, -0.13750, -1.08282, -0.76784,  0.98468, -0.15311
-0.18440, -0.01082, -1.83142, -2.46266,  0.86502, -1.38536,  0.03243,  0.11700, -0.94544,  0.06178,  0.10185, -0.98562
-0.30464, -0.23174, -1.57917, -2.47848,  0.87032, -1.37737, -0.15256,  0.03680, -1.17941, -1.58631,  0.12898,  1.98666
-0.14856, -0.09967, -1.68563, -1.62879, -0.00967,  0.53024,  0.01402,  0.14422, -0.95864,  0.06178,  0.10185, -0.38052
 0.13071,  0.05266, -1.82532, -2.46266,  0.86502,  1.26371,  0.10184, -0.00136, -0.94942,  0.06178,  0.10185, -0.44290
 0.04214,  0.07936, -1.71230, -1.62879, -0.00967,  3.05061,  0.24105,  0.00602, -1.06212, -0.76784,  0.98468, -1.21584
-0.30163, -0.07495, -1.84520, -2.46266,  0.86502, -1.91666,  0.38462, -0.02849, -1.04908, -0.76784,  0.98468,  1.01001
-0.11240, -0.10236, -1.84191, -2.46266,  0.86502,  2.13462,  0.01084,  0.12338, -1.18726, -1.58631,  0.12898,  3.44046
-0.28515, -0.24697, -1.82200, -2.46266,  0.86502, -3.53495,  0.21299,  0.02954, -0.97205,  0.06178,  0.10185,  1.05427
-0.04410, -0.03541, -1.82555, -2.46266,  0.86502,  0.38319,  0.23989,  0.11820, -0.95071,  0.06178,  0.10185,  3.51608
-0.28569,  0.06762, -1.71189, -3.31235,  1.74501,  2.65267,  0.16493,  0.15239, -0.98166, -1.60122,  1.83356,  3.50919
-0.06999,  0.08674, -1.83840, -2.46266,  0.86502,  5.48079, -0.04712,  0.14120, -0.93291,  0.06178,  0.10185, -2.23208
-0.11265, -0.18204, -1.83323, -2.46266,  0.86502,  1.82940,  0.07732,  0.32090, -1.10963, -0.76784,  0.98468,  3.13512
-0.17252,  0.06992, -1.82902, -2.46266,  0.86502,  4.45544, -0.04242,  0.23558, -1.08842, -0.76784,  0.98468,  1.12198
 0.03147, -0.24152, -1.83033, -2.46266,  0.86502, -0.26214, -0.01892,  0.03228, -0.94673,  0.06178,  0.10185,  4.68197
-0.00650,  0.22331, -1.83298, -2.46266,  0.86502,  1.59550, -0.16649, -0.13942, -1.06467, -0.76784,  0.98468, -0.47489
 0.03107,  0.10058, -1.70090, -1.62879, -0.00967,  1.50078, -0.10617,  0.03235, -1.05673, -0.76784,  0.98468, -0.98137
-0.04324,  0.02091, -1.83853, -2.46266,  0.86502,  2.18086,  0.13419,  0.11534, -0.95843,  0.06178,  0.10185, -1.82480
-0.22140, -0.03435, -1.82890, -2.46266,  0.86502,  3.92008,  0.09527,  0.14335, -1.06583,  0.89516, -0.74702, -0.09408
-0.01890, -0.03849, -1.83257, -2.46266,  0.86502,  1.23963, -0.23814,  0.20455, -1.07814, -0.76784,  0.98468, -0.11000
-0.34526, -0.13338, -1.82190, -2.46266,  0.86502,  0.54721,  0.01135,  0.03629, -1.07223, -0.76784,  0.98468,  1.44667
-0.02653,  0.00760, -1.82847, -2.46266,  0.86502,  0.58254,  0.23455,  0.08892, -1.05853, -0.76784,  0.98468,  2.53720
-0.11053,  0.12843, -1.68745, -3.30965, -0.01488, -1.56310, -0.21482, -0.19793, -1.06348, -0.76784,  0.98468, -3.39506
 0.10392, -0.03139, -1.83523, -2.46266,  0.86502,  1.32619, -0.04084,  0.20451, -1.04561, -0.76784,  0.98468,  0.84084
-0.04860, -0.23520, -1.83046, -2.46266,  0.86502,  0.67945,  0.08852, -0.02600, -1.06565, -0.75669, -0.75385,  3.30761
-0.11430,  0.01384, -1.58731, -0.78295,  0.86737,  3.32253, -0.16000,  0.03536, -1.06330, -0.76784,  0.98468, -0.95556
-0.32303, -0.13766, -1.81124, -2.46266,  0.86502, -1.55176,  0.03793,  0.11708, -0.94684,  0.06178,  0.10185,  2.57117
-0.18077, -0.04503, -1.83062, -2.46266,  0.86502,  4.45860,  0.15651,  0.00523, -0.95785, -1.60122,  1.83356, -1.57060
-0.05182, -0.01624, -1.82322, -2.46266,  0.86502, -0.00293,  0.23511,  0.03915, -0.97649, -1.61344,  0.11201,  2.56595
-0.31037, -0.20580, -1.82454, -2.46266,  0.86502,  1.85584,  0.10398,  0.17758, -1.06562, -0.76784,  0.98468,  0.28744
 0.00245,  0.01530, -1.83270, -2.46266,  0.86502,  3.27357,  0.01272,  0.11593, -0.96881,  0.06178,  0.10185,  2.25076
-0.31567, -0.01834, -1.82342, -2.46266,  0.86502,  0.85349, -0.12780,  0.00505, -1.08292, -0.76784,  0.98468,  0.81835
-0.02060,  0.08316, -1.70038, -1.62879, -0.00967,  4.25311,  0.12306, -0.01901, -0.97857, -1.61344,  0.11201,  1.35373
 0.04642,  0.05074, -1.81442, -2.46266,  0.86502, -0.85379, -0.16283,  0.23391, -0.83471, -0.77160,  0.95073,  1.08428
-0.12564, -0.14235, -1.83284, -2.46266,  0.86502,  1.34985, -0.04677, -0.13732, -1.09443, -0.76784,  0.98468, -0.44401
 0.12451, -0.08919, -1.82420, -2.46266,  0.86502,  2.18672,  0.06944,  0.00720, -1.08964, -0.76784,  0.98468,  1.72200
-0.07557, -0.00341, -1.80711, -2.46266,  0.86502, -0.23301, -0.02251, -0.08024, -1.06320, -0.76784,  0.98468,  1.03309
-0.00481,  0.17147, -1.67447, -1.62879, -0.00967, -2.05550,  0.16205,  0.17305, -1.06754, -0.76784,  0.98468, -1.60440
-0.06557, -0.24006, -1.80590, -2.46266,  0.86502,  1.69981, -0.04963, -0.02746, -0.93198,  0.06178,  0.10185,  0.80376
 0.07105, -0.16645, -1.83361, -2.46266,  0.86502,  3.18958,  0.06488,  0.00218, -1.05453, -0.76784,  0.98468,  2.19511
-0.06838,  0.19007, -1.70134, -3.30965, -0.01488, -1.18013, -0.02490, -0.16956, -0.93825,  0.06178,  0.10185,  1.39473
-0.16664, -0.18027, -1.82898, -2.46266,  0.86502,  0.64587,  0.18359,  0.11356, -0.93479,  0.06178,  0.10185, -1.24380
-0.21532,  0.01722, -1.83775, -2.46266,  0.86502,  0.96711,  0.24422,  0.14865, -1.07027, -0.76784,  0.98468,  3.79763
-0.07481,  0.04698, -1.70365, -1.62879, -0.00967,  0.33222,  0.16615,  0.17752, -1.08078, -0.76784,  0.98468, -1.47877
-0.04513,  0.26944, -1.68528, -3.31235,  1.74501, -1.25049, -0.05098, -0.11004, -0.95712,  0.06178,  0.10185,  2.91821
 0.19496,  0.11448, -1.82680, -2.46266,  0.86502,  2.43657, -0.12887,  0.07043, -1.09218, -0.76784,  0.98468,  3.29602
 0.18510, -0.11545, -1.68997, -3.31235,  1.74501, -0.56876,  0.06994,  0.09203, -1.09362, -0.76784,  0.98468,  0.75303
 0.06825,  0.04508, -1.82988, -2.46266,  0.86502,  1.19605,  0.09159, -0.05381, -0.95493,  0.06178,  0.10185, -0.41173
-0.13179, -0.07081, -1.85462, -2.46266,  0.86502,  2.77462,  0.03372, -0.05412, -1.18207, -1.58631,  0.12898, -2.28896
 0.14991, -0.00554, -1.80879, -2.46266,  0.86502,  1.45463,  0.09739,  0.03036, -1.06158, -0.76784,  0.98468, -0.11767
-0.23006, -0.15415, -1.70880, -3.31235,  1.74501,  2.64826,  0.18538, -0.02481, -1.06033, -0.76784,  0.98468,  1.41619
 0.06278, -0.01076, -1.82766, -2.46266,  0.86502,  2.35952,  0.03767,  0.00282, -0.96213,  0.06178,  0.10185,  0.83063
-0.13318, -0.20328, -1.83584, -2.46266,  0.86502,  1.92393, -0.07337, -0.13627, -1.18847, -1.58631,  0.12898, -0.14865
 0.03529, -0.18279, -1.82184, -2.46266,  0.86502, -0.88124, -0.12751,  0.17618, -1.06740, -0.76784,  0.98468,  0.26421
 0.18679, -0.05732, -1.82097, -2.46266,  0.86502,  1.26365,  0.03872, -0.17497, -1.08717,  0.89516, -0.74702, -0.47957
 0.12094, -0.01164, -1.81208, -2.46266,  0.86502, -0.55960, -0.13983, -0.08133, -0.95373,  0.06178,  0.10185,  4.07813
 0.03400,  0.01894, -1.80337, -2.46266,  0.86502,  0.57840,  0.14652,  0.00253, -0.94924,  0.06178,  0.10185,  0.82441
 0.01295,  0.09732, -1.84154, -2.46266,  0.86502,  1.80786,  0.00492,  0.11556, -0.95570,  0.06178,  0.10185,  1.65457
 0.01591,  0.13834, -1.80327, -2.46266,  0.86502,  0.30155,  0.09452,  0.03505, -1.07886, -0.76784,  0.98468,  4.01717
-0.08509, -0.23544, -1.82358, -2.46266,  0.86502,  2.11102, -0.12129,  0.14792, -1.08448, -0.76784,  0.98468,  1.09809
 0.03257, -0.01337, -1.81747, -2.46266,  0.86502,  0.27196,  0.24329,  0.05919, -1.06422, -0.76784,  0.98468,  0.45524
 0.01032, -0.13790, -1.82659, -2.46266,  0.86502,  4.01617,  0.10682,  0.11823, -1.09630, -0.76784,  0.98468,  2.53331
 0.21626, -0.08596, -1.81939, -2.46266,  0.86502,  0.65611,  0.12707,  0.05980, -1.07651, -0.76784,  0.98468,  1.02758
-0.10145,  0.01597, -1.83573, -2.46266,  0.86502, -0.74769,  0.01228,  0.23004, -0.97317,  0.06178,  0.10185,  1.06657
 0.00097, -0.15150, -1.80008, -2.46266,  0.86502, -1.47488,  0.18735,  0.25923, -0.97955,  0.06178,  0.10185,  0.75022
-0.07305, -0.03025, -1.82149, -2.46266,  0.86502,  1.28092, -0.29262,  0.20539, -1.31962, -0.74071,  1.00165, -0.08199
 0.03726,  0.01275, -1.72171, -3.31235,  1.74501,  1.22487,  0.04371,  0.06065, -1.06913, -0.76784,  0.98468, -0.96937
 0.18109, -0.14262, -1.83286, -2.46266,  0.86502,  3.36415,  0.00551, -0.14258, -0.93336,  0.06178,  0.10185, -0.39726
-0.02130, -0.25328, -1.81307, -2.46266,  0.86502,  1.83108, -0.01690,  0.05878, -1.03870, -0.75669, -0.75385,  0.18334
 0.06888, -0.07515, -1.71957, -1.62879, -0.00967, -1.71301, -0.16587,  0.00136, -0.94788,  0.06178,  0.10185, -0.70988
 0.04571,  0.02701, -1.83141, -2.46266,  0.86502,  1.32235,  0.21342,  0.05178, -0.95581,  0.06178,  0.10185, -1.70862
-0.08790, -0.17881, -1.82687, -2.46266,  0.86502,  3.32163, -0.07102, -0.00110, -0.97024,  0.06178,  0.10185,  1.87654
-0.02834, -0.09817, -1.69615, -1.62879, -0.00967,  0.60458,  0.20026, -0.11292, -0.94330,  0.06178,  0.10185,  3.12931
 0.00092,  0.04708, -1.81867, -2.46266,  0.86502,  4.14350, -0.18180,  0.05604, -0.94930,  0.06178,  0.10185, -1.61795
 0.00612, -0.12739, -1.83894, -2.46266,  0.86502,  1.22117,  0.04219, -0.12007, -0.93149,  0.06178,  0.10185, -2.28266
-0.16930,  0.04126, -1.70847, -1.62879, -0.00967,  2.35360,  0.15129,  0.28723, -0.95423,  0.06178,  0.10185,  1.37126
-0.02657, -0.14973, -1.81629, -2.46266,  0.86502,  1.21169, -0.04379,  0.00525, -1.06064, -0.76784,  0.98468,  1.08709
-0.07789, -0.12519, -1.84316, -2.46266,  0.86502,  1.60472, -0.15060,  0.29243, -1.08888, -0.76784,  0.98468, -0.11903
 0.02858, -0.26227, -1.82295, -2.46266,  0.86502,  2.41871,  0.16190,  0.20311, -1.08511, -0.76784,  0.98468, -0.11892
-0.07862,  0.13018, -1.84401, -2.46266,  0.86502,  3.65602, -0.07256, -0.05284, -1.08758, -0.76784,  0.98468, -1.03527
-0.04722,  0.07438, -1.95130, -3.30849, -0.01202,  0.94380, -0.01330, -0.11315, -1.06744, -0.76784,  0.98468, -1.07075
-0.08413, -0.04865, -1.73772, -1.61682,  1.74206,  4.24079,  0.20035, -0.13780, -1.03771, -0.76784,  0.98468, -0.66418
-0.04595, -0.11964, -1.81942, -2.46266,  0.86502, -1.10211, -0.05342, -0.25288, -1.08161, -0.76784,  0.98468,  3.00244
-0.10273, -0.09245, -1.72965, -1.61682,  1.74206,  5.15898, -0.15471,  0.25916, -0.95558,  0.06178,  0.10185,  1.99667
 0.01758, -0.19938, -1.84129, -2.46266,  0.86502,  1.72650,  0.11020,  0.25771, -0.98123,  0.06178,  0.10185,  1.11868
-0.16791,  0.01352, -1.83489, -2.46266,  0.86502,  2.73833,  0.09280, -0.14249, -0.94251,  0.06178,  0.10185, -1.28296
-0.04706, -0.03656, -1.83329, -2.46266,  0.86502,  2.73601,  0.24571,  0.26266, -1.08854, -0.76784,  0.98468,  1.36178
-0.11678, -0.20971, -1.83043, -2.46266,  0.86502,  2.12959, -0.04207,  0.03274, -1.07455, -0.76784,  0.98468, -1.01864
-0.09506, -0.46465, -1.82537, -2.46266,  0.86502,  3.30132,  0.06846,  0.17428, -1.07770, -0.76784,  0.98468, -3.11898
-0.30804, -0.03764, -1.81580, -2.46266,  0.86502,  0.03736,  0.09117,  0.06622, -1.08256, -0.76784,  0.98468,  3.78071
-0.19784, -0.06957, -1.70494, -1.62879, -0.00967,  1.51408,  0.07485, -0.03071, -0.94663,  0.06178,  0.10185, -0.44762
 0.16211, -0.02547, -1.83798, -2.46266,  0.86502,  3.74137, -0.04741, -0.14022, -1.06461, -0.76784,  0.98468, -2.81113
 0.00164, -0.45177, -1.82202, -2.46266,  0.86502,  2.55810,  0.00814,  0.17792, -0.94349, -1.60229, -1.62652,  1.64582
-0.06873, -0.03573, -1.82719, -2.46266,  0.86502, -0.49913,  0.01692,  0.17980, -0.98059, -1.61344,  0.11201,  1.63379
-0.14199, -0.07353, -1.71907, -1.62879, -0.00967,  2.09292,  0.06205, -0.14184, -0.94597,  0.06178,  0.10185, -0.37607
